Time,RSteps,X,Y,Z
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,4624,85,06006,295,2208
120,0,617,2991,85,09521,295,1804
120,0,617,2991,85,09521,295,1804
120,0,617,2991,85,09521,295,1804
120,0,617,1216,85,13281,295,1365
120,0,617,1216,85,13281,295,1365
120,0,617,1216,85,13281,295,1365
120,0,616,96,85,16748,295,0964
120,0,616,96,85,16748,295,0964
120,0,616,96,85,16748,295,0964
120,0,616,7827,85,20557,295,0525
120,0,616,7827,85,20557,295,0525
120,0,616,7827,85,20557,295,0525
120,0,616,7827,85,20557,295,0525
120,0,616,615,85,24121,295,011
120,0,616,615,85,24121,295,011
120,0,616,615,85,24121,295,011
120,0,616,4136,85,28467,294,9611
120,0,616,4136,85,28467,294,9611
120,0,616,2505,85,31934,294,9207
120,0,616,2505,85,31934,294,9207
120,0,616,2505,85,31934,294,9207
120,0,616,0837,85,35498,294,8794
120,0,616,0837,85,35498,294,8794
120,0,616,0837,85,35498,294,8794
120,0,615,9263,85,38867,294,8403
120,0,615,9263,85,38867,294,8403
120,0,615,9263,85,38867,294,8403
120,0,615,9263,85,38867,294,8403
120,0,615,7444,85,42773,294,7953
120,0,615,7444,85,42773,294,7953
120,0,615,7444,85,42773,294,7953
120,0,615,5593,85,46729,294,7495
120,0,615,5593,85,46729,294,7495
120,1,615,5593,85,46729,294,7495
120,1,615,3933,85,50293,294,7084
