Time,RSteps,X,Y,Z
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,7002,87,78027,125,0229
120,0,68,69873,87,7832,125,0875
120,0,68,69873,87,7832,125,0875
120,0,68,69727,87,78564,125,1459
120,0,68,69531,87,78955,125,228
120,0,68,69385,87,79248,125,296
120,0,68,69238,87,79541,125,3593
120,0,68,69092,87,79834,125,4183
120,0,68,68945,87,80127,125,4818
120,0,68,68799,87,80371,125,5404
120,0,68,68652,87,80664,125,6028
120,0,68,68506,87,80957,125,6697
120,0,68,68359,87,8125,125,7296
120,0,68,68213,87,81543,125,7947
120,0,68,68066,87,81836,125,8549
120,0,68,6792,87,8208,125,9175
120,0,68,6792,87,8208,125,9175
120,0,68,67773,87,82373,125,9833
120,0,68,67578,87,82764,126,0629
120,0,68,67432,87,83057,126,1289
120,0,68,67285,87,8335,126,1912
120,0,68,67139,87,83643,126,2534
120,0,68,66992,87,83936,126,3184
120,0,68,66821,87,84229,126,3834
120,0,68,66675,87,84521,126,4532
120,0,68,66504,87,84814,126,519
120,0,68,66357,87,85107,126,5818
120,0,68,66211,87,854,126,6445
120,0,68,66064,87,85693,126,7087
120,0,68,66064,87,85693,126,7087
120,0,68,65918,87,85986,126,7727
120,0,68,65771,87,86279,126,8384
120,0,68,65552,87,8667,126,9255
120,1,68,65405,87,86963,126,9913
120,1,68,65259,87,87256,127,0532
120,1,68,65112,87,87549,127,1183
120,1,68,64966,87,87842,127,1807
120,1,68,64819,87,88135,127,2424
120,1,68,64673,87,88428,127,3054
120,1,68,64526,87,88721,127,3696
