Time,RSteps,X,Y,Z
598.8589,0,-3173.62,-5687.144,1267.057
598.8389,0,-3173.62,-5687.144,1267.057
598.8188,0,-3173.62,-5687.144,1267.057
598.7988,0,-3173.62,-5687.144,1267.057
598.7788,0,-3173.62,-5687.144,1267.057
598.7588,0,-3173.62,-5687.144,1267.057
598.7388,0,-3173.62,-5687.144,1267.057
598.7188,0,-3173.62,-5687.144,1267.057
598.6987,0,-3173.62,-5687.144,1267.057
598.6787,0,-3173.62,-5687.144,1267.057
598.6587,0,-3173.62,-5687.144,1267.057
598.6387,0,-3173.62,-5687.144,1267.057
598.6187,0,-3173.62,-5687.144,1267.057
598.5986,0,-3173.62,-5687.144,1267.057
598.5786,0,-3173.62,-5687.144,1267.057
598.5586,1,-3173.62,-5687.144,1267.057
598.5386,1,-3173.62,-5687.144,1267.057
598.5186,1,-3173.573,-5687.129,1267.011
598.4985,1,-3173.55,-5687.122,1266.989
598.4785,1,-3173.527,-5687.114,1266.966
598.4585,1,-3173.504,-5687.107,1266.944
598.4385,1,-3173.481,-5687.1,1266.921
598.4185,1,-3173.435,-5687.085,1266.877
598.3984,1,-3173.411,-5687.078,1266.854
598.3784,1,-3173.388,-5687.07,1266.832
598.3584,1,-3173.365,-5687.063,1266.809
598.3384,1,-3173.342,-5687.056,1266.786
598.3184,1,-3173.295,-5687.041,1266.741
598.2983,1,-3173.271,-5687.034,1266.718
598.2783,1,-3173.249,-5687.026,1266.696
598.2583,1,-3173.226,-5687.019,1266.673
598.2383,1,-3173.203,-5687.012,1266.651
598.2183,1,-3173.157,-5686.997,1266.606
598.1982,1,-3173.134,-5686.99,1266.584
598.1782,1,-3173.11,-5686.982,1266.561
598.1582,1,-3173.086,-5686.975,1266.538
598.1382,1,-3173.064,-5686.968,1266.516
598.1182,1,-3173.018,-5686.953,1266.471
598.0981,1,-3172.995,-5686.946,1266.449
598.0781,1,-3172.97,-5686.938,1266.425
598.0581,1,-3172.944,-5686.93,1266.4
598.0381,1,-3172.92,-5686.922,1266.376
598.0181,1,-3172.874,-5686.907,1266.332
597.998,1,-3172.851,-5686.9,1266.308
597.978,1,-3172.828,-5686.893,1266.287
597.958,1,-3172.805,-5686.886,1266.264
597.938,1,-3172.781,-5686.878,1266.241
597.918,1,-3172.736,-5686.863,1266.197
597.8979,1,-3172.712,-5686.856,1266.174
597.8779,1,-3172.689,-5686.849,1266.152
597.8579,1,-3172.666,-5686.841,1266.129
597.8379,1,-3172.643,-5686.834,1266.106
597.8179,1,-3172.597,-5686.819,1266.062
597.7979,1,-3172.573,-5686.812,1266.039
597.7778,1,-3172.551,-5686.805,1266.017
597.7578,1,-3172.527,-5686.797,1265.994
597.7378,1,-3172.504,-5686.79,1265.972
597.7178,1,-3172.457,-5686.775,1265.926
597.6978,1,-3172.435,-5686.768,1265.904
597.6777,1,-3172.412,-5686.761,1265.881
597.6577,1,-3172.388,-5686.753,1265.859
597.6377,1,-3172.365,-5686.746,1265.836
597.6177,1,-3172.336,-5686.736,1265.808
597.5977,1,-3172.313,-5686.729,1265.785
597.5776,1,-3172.29,-5686.721,1265.763
597.5576,1,-3172.266,-5686.713,1265.74
597.5376,1,-3172.243,-5686.706,1265.718
597.5176,1,-3172.213,-5686.696,1265.689
597.4976,1,-3172.167,-5686.681,1265.643
597.4775,1,-3172.143,-5686.673,1265.62
597.4575,1,-3172.121,-5686.666,1265.599
597.4375,1,-3172.097,-5686.658,1265.576
597.4175,1,-3172.074,-5686.65,1265.554
597.3975,1,-3172.027,-5686.635,1265.508
597.3774,1,-3172.005,-5686.628,1265.486
597.3574,1,-3171.981,-5686.62,1265.463
597.3374,1,-3171.959,-5686.613,1265.441
597.3174,1,-3171.936,-5686.605,1265.419
597.2974,1,-3171.888,-5686.589,1265.373
597.2773,2,-3171.866,-5686.583,1265.351
597.2573,2,-3171.843,-5686.575,1265.329
597.2373,2,-3171.819,-5686.567,1265.306
597.2173,2,-3171.797,-5686.56,1265.284
597.1973,2,-3171.75,-5686.544,1265.238
597.1772,2,-3171.728,-5686.537,1265.216
597.1572,2,-3171.704,-5686.529,1265.194
597.1372,2,-3171.68,-5686.521,1265.17
597.1172,2,-3171.634,-5686.506,1265.126
597.0972,2,-3171.612,-5686.499,1265.104
597.0771,2,-3171.589,-5686.491,1265.082
597.0571,2,-3171.565,-5686.483,1265.059
597.0371,2,-3171.542,-5686.476,1265.036
597.0171,2,-3171.496,-5686.461,1264.991
596.9971,2,-3171.473,-5686.453,1264.969
596.9771,2,-3171.45,-5686.446,1264.946
596.957,2,-3171.424,-5686.438,1264.922
596.937,2,-3171.401,-5686.43,1264.899
596.917,2,-3171.361,-5686.415,1264.86
596.897,2,-3171.338,-5686.405,1264.838
596.877,2,-3171.315,-5686.395,1264.816
596.8569,2,-3171.293,-5686.386,1264.794
596.8369,2,-3171.27,-5686.376,1264.771
596.8169,2,-3171.224,-5686.357,1264.727
596.7969,2,-3171.202,-5686.347,1264.705
596.7769,2,-3171.179,-5686.337,1264.683
596.7568,2,-3171.156,-5686.328,1264.661
596.7368,2,-3171.134,-5686.318,1264.639
596.7168,2,-3171.087,-5686.299,1264.594
596.6968,2,-3171.065,-5686.29,1264.573
596.6768,2,-3171.042,-5686.28,1264.55
596.6567,2,-3171.02,-5686.271,1264.528
596.6367,2,-3170.997,-5686.261,1264.506
596.6167,2,-3170.952,-5686.242,1264.462
596.5967,2,-3170.929,-5686.232,1264.44
596.5767,2,-3170.906,-5686.222,1264.418
596.5566,2,-3170.884,-5686.213,1264.396
596.5366,2,-3170.86,-5686.203,1264.373
596.5166,2,-3170.815,-5686.184,1264.329
596.4966,2,-3170.792,-5686.174,1264.307
596.4766,2,-3170.77,-5686.165,1264.285
596.4565,2,-3170.747,-5686.155,1264.263
596.4365,2,-3170.723,-5686.145,1264.24
596.4165,2,-3170.675,-5686.125,1264.192
596.3965,2,-3170.652,-5686.115,1264.17
596.3765,2,-3170.629,-5686.105,1264.148
596.3564,2,-3170.606,-5686.095,1264.126
596.3364,2,-3170.583,-5686.086,1264.104
596.3164,2,-3170.538,-5686.067,1264.06
596.2964,2,-3170.515,-5686.057,1264.038
596.2764,2,-3170.492,-5686.047,1264.015
596.2563,2,-3170.469,-5686.038,1263.993
596.2363,2,-3170.447,-5686.028,1263.971
596.2163,2,-3170.415,-5686.015,1263.94
596.1963,2,-3170.392,-5686.006,1263.917
596.1763,2,-3170.369,-5685.997,1263.896
596.1563,2,-3170.346,-5685.988,1263.873
596.1362,2,-3170.323,-5685.979,1263.85
596.1162,2,-3170.278,-5685.96,1263.807
596.0962,2,-3170.255,-5685.951,1263.784
596.0762,2,-3170.232,-5685.942,1263.762
596.0562,2,-3170.208,-5685.933,1263.739
596.0361,2,-3170.186,-5685.924,1263.717
596.0161,3,-3170.141,-5685.906,1263.673
595.9961,3,-3170.118,-5685.897,1263.651
595.9761,3,-3170.095,-5685.888,1263.629
595.9561,3,-3170.072,-5685.878,1263.607
595.936,3,-3170.049,-5685.869,1263.584
595.916,3,-3170.004,-5685.851,1263.54
595.896,3,-3169.981,-5685.842,1263.518
595.876,3,-3169.958,-5685.833,1263.495
595.856,3,-3169.933,-5685.823,1263.471
595.8359,3,-3169.91,-5685.814,1263.449
595.8159,3,-3169.864,-5685.796,1263.404
595.7959,3,-3169.841,-5685.787,1263.382
595.7759,3,-3169.818,-5685.777,1263.359
595.7559,3,-3169.796,-5685.769,1263.338
595.7358,3,-3169.773,-5685.759,1263.315
595.7158,3,-3169.727,-5685.741,1263.271
595.6958,3,-3169.704,-5685.732,1263.249
595.6758,3,-3169.681,-5685.723,1263.227
595.6558,3,-3169.658,-5685.714,1263.204
595.6357,3,-3169.636,-5685.705,1263.182
595.6157,3,-3169.59,-5685.687,1263.137
595.5957,3,-3169.566,-5685.677,1263.115
595.5757,3,-3169.544,-5685.668,1263.093
595.5557,3,-3169.521,-5685.659,1263.071
595.5356,3,-3169.476,-5685.641,1263.027
595.5156,3,-3169.453,-5685.632,1263.004
595.4956,3,-3169.433,-5685.624,1262.985
595.4756,3,-3169.411,-5685.617,1262.964
595.4556,3,-3169.387,-5685.608,1262.941
595.4355,3,-3169.342,-5685.593,1262.896
595.4155,3,-3169.319,-5685.585,1262.874
595.3955,3,-3169.294,-5685.577,1262.85
595.3755,3,-3169.272,-5685.57,1262.829
595.3555,3,-3169.25,-5685.562,1262.807
595.3354,3,-3169.226,-5685.554,1262.784
595.3154,3,-3169.175,-5685.537,1262.734
595.2954,3,-3169.152,-5685.529,1262.712
595.2754,3,-3169.129,-5685.521,1262.689
595.2554,3,-3169.104,-5685.513,1262.666
595.2354,3,-3169.082,-5685.505,1262.644
595.2153,3,-3169.036,-5685.49,1262.599
595.1953,3,-3169.013,-5685.481,1262.576
595.1753,3,-3168.99,-5685.474,1262.555
595.1553,3,-3168.967,-5685.466,1262.532
595.1353,3,-3168.944,-5685.458,1262.51
595.1152,3,-3168.898,-5685.443,1262.465
595.0952,3,-3168.875,-5685.435,1262.443
595.0752,3,-3168.852,-5685.427,1262.42
595.0552,3,-3168.829,-5685.419,1262.398
595.0352,3,-3168.806,-5685.412,1262.375
595.0151,3,-3168.76,-5685.396,1262.33
594.9951,3,-3168.736,-5685.388,1262.307
594.9751,3,-3168.714,-5685.38,1262.285
594.9551,3,-3168.69,-5685.373,1262.263
594.9351,3,-3168.643,-5685.356,1262.217
594.915,3,-3168.621,-5685.349,1262.196
594.895,3,-3168.598,-5685.341,1262.173
594.875,3,-3168.575,-5685.333,1262.151
594.855,3,-3168.552,-5685.326,1262.128
594.835,3,-3168.506,-5685.31,1262.083
594.8149,3,-3168.487,-5685.304,1262.065
594.7949,3,-3168.464,-5685.294,1262.043
594.7749,3,-3168.442,-5685.284,1262.021
594.7549,3,-3168.418,-5685.274,1261.998
594.7349,3,-3168.392,-5685.263,1261.973
594.7148,4,-3168.346,-5685.243,1261.928
594.6948,4,-3168.324,-5685.233,1261.906
594.6748,4,-3168.301,-5685.223,1261.884
594.6548,4,-3168.278,-5685.213,1261.862
594.6348,4,-3168.256,-5685.204,1261.84
594.6147,4,-3168.21,-5685.184,1261.796
594.5947,4,-3168.187,-5685.174,1261.774
594.5747,4,-3168.165,-5685.165,1261.752
594.5547,4,-3168.142,-5685.154,1261.73
594.5347,4,-3168.119,-5685.145,1261.707
594.5146,4,-3168.074,-5685.125,1261.663
594.4946,4,-3168.051,-5685.115,1261.641
594.4746,4,-3168.029,-5685.105,1261.62
594.4546,4,-3168.006,-5685.096,1261.598
594.4346,4,-3167.96,-5685.076,1261.553
594.4146,4,-3167.938,-5685.066,1261.531
594.3945,4,-3167.915,-5685.056,1261.509
594.3745,4,-3167.893,-5685.046,1261.487
594.3545,4,-3167.869,-5685.036,1261.464
594.3345,4,-3167.825,-5685.017,1261.421
594.3145,4,-3167.802,-5685.007,1261.399
594.2944,4,-3167.779,-5684.997,1261.376
594.2744,4,-3167.756,-5684.987,1261.354
594.2544,4,-3167.734,-5684.978,1261.333
594.2344,4,-3167.688,-5684.958,1261.289
594.2144,4,-3167.665,-5684.948,1261.266
594.1943,4,-3167.655,-5684.944,1261.256
594.1743,4,-3167.633,-5684.934,1261.234
594.1543,4,-3167.61,-5684.924,1261.212
594.1343,4,-3167.564,-5684.904,1261.167
594.1143,4,-3167.542,-5684.895,1261.146
594.0942,4,-3167.519,-5684.885,1261.124
594.0742,4,-3167.497,-5684.875,1261.102
594.0542,4,-3167.473,-5684.865,1261.08
594.0342,4,-3167.428,-5684.845,1261.036
594.0142,4,-3167.405,-5684.835,1261.013
593.9941,4,-3167.382,-5684.825,1260.991
593.9741,4,-3167.361,-5684.815,1260.97
593.9541,4,-3167.337,-5684.805,1260.947
593.9341,4,-3167.292,-5684.786,1260.904
593.9141,4,-3167.27,-5684.776,1260.882
593.894,4,-3167.247,-5684.766,1260.859
593.874,4,-3167.223,-5684.756,1260.836
593.854,4,-3167.202,-5684.746,1260.815
593.834,4,-3167.156,-5684.727,1260.771
593.814,4,-3167.133,-5684.716,1260.749
593.7939,4,-3167.111,-5684.707,1260.727
593.7739,4,-3167.088,-5684.697,1260.705
593.7539,4,-3167.042,-5684.677,1260.66
593.7339,4,-3167.021,-5684.667,1260.639
593.7139,4,-3166.997,-5684.657,1260.617
593.6938,4,-3166.975,-5684.647,1260.595
593.6738,4,-3166.952,-5684.638,1260.573
593.6538,4,-3166.93,-5684.627,1260.551
593.6338,4,-3166.901,-5684.615,1260.523
593.6138,4,-3166.855,-5684.595,1260.479
593.5938,4,-3166.832,-5684.585,1260.456
593.5737,4,-3166.81,-5684.576,1260.435
593.5537,4,-3166.787,-5684.565,1260.412
593.5337,4,-3166.742,-5684.546,1260.368
593.5137,4,-3166.738,-5684.544,1260.364
593.4937,4,-3166.738,-5684.544,1260.364
593.4736,4,-3166.738,-5684.544,1260.364
593.4536,4,-3166.738,-5684.544,1260.364
593.4336,4,-3166.738,-5684.544,1260.364
593.4136,4,-3166.738,-5684.544,1260.364
593.3936,4,-3166.738,-5684.544,1260.364
593.3735,4,-3166.738,-5684.544,1260.364
593.3535,4,-3166.738,-5684.544,1260.364
593.3335,4,-3166.738,-5684.544,1260.364
593.3135,4,-3166.738,-5684.544,1260.364
593.2935,4,-3166.738,-5684.544,1260.364
593.2734,4,-3166.738,-5684.544,1260.364
593.2534,4,-3166.738,-5684.544,1260.364
593.2334,4,-3166.738,-5684.544,1260.364
593.2134,4,-3166.738,-5684.544,1260.364
593.1934,4,-3166.738,-5684.544,1260.364
593.1733,4,-3166.738,-5684.544,1260.364
593.1533,4,-3166.738,-5684.544,1260.364
593.1333,4,-3166.738,-5684.544,1260.364
593.1133,4,-3166.738,-5684.544,1260.364
593.0933,4,-3166.738,-5684.544,1260.364
593.0732,4,-3166.738,-5684.544,1260.364
593.0532,4,-3166.738,-5684.544,1260.364
593.0332,4,-3166.738,-5684.544,1260.364
593.0132,4,-3166.738,-5684.544,1260.364
592.9932,4,-3166.738,-5684.544,1260.364
592.9731,4,-3166.738,-5684.544,1260.364
592.9531,4,-3166.738,-5684.544,1260.364
592.9331,4,-3166.738,-5684.544,1260.364
592.9131,4,-3166.738,-5684.544,1260.364
592.8931,4,-3166.738,-5684.544,1260.364
592.873,4,-3166.738,-5684.544,1260.364
592.853,4,-3166.738,-5684.544,1260.364
592.833,4,-3166.738,-5684.544,1260.364
592.813,4,-3166.738,-5684.544,1260.364
592.793,4,-3166.738,-5684.544,1260.364
592.7729,4,-3166.738,-5684.544,1260.364
592.7529,4,-3166.738,-5684.544,1260.364
592.7329,4,-3166.738,-5684.544,1260.364
592.7129,4,-3166.738,-5684.544,1260.364
592.6929,4,-3166.738,-5684.544,1260.364
592.6729,4,-3166.715,-5684.534,1260.342
592.6528,4,-3166.67,-5684.515,1260.298
592.6328,4,-3166.647,-5684.505,1260.276
592.6128,4,-3166.625,-5684.495,1260.254
592.5928,4,-3166.601,-5684.485,1260.231
592.5728,4,-3166.579,-5684.475,1260.21
592.5527,4,-3166.556,-5684.465,1260.188
592.5327,4,-3166.534,-5684.456,1260.166
592.5127,4,-3166.482,-5684.433,1260.116
592.4927,4,-3166.459,-5684.423,1260.093
592.4727,4,-3166.437,-5684.414,1260.072
592.4526,4,-3166.414,-5684.404,1260.049
592.4326,4,-3166.369,-5684.384,1260.005
592.4126,4,-3166.346,-5684.374,1259.983
592.3926,4,-3166.323,-5684.364,1259.96
592.3726,4,-3166.301,-5684.354,1259.939
592.3525,4,-3166.278,-5684.345,1259.917
592.3325,4,-3166.232,-5684.325,1259.873
592.3125,4,-3166.21,-5684.315,1259.851
592.2925,4,-3166.187,-5684.306,1259.829
592.2725,4,-3166.164,-5684.295,1259.806
592.2524,4,-3166.142,-5684.286,1259.785
592.2324,4,-3166.096,-5684.266,1259.741
592.2124,4,-3166.074,-5684.256,1259.719
592.1924,4,-3166.051,-5684.247,1259.696
592.1724,4,-3166.029,-5684.237,1259.674
592.1523,4,-3166.006,-5684.227,1259.652
592.1323,4,-3165.959,-5684.207,1259.607
592.1123,4,-3165.937,-5684.197,1259.586
592.0923,4,-3165.915,-5684.188,1259.564
592.0723,4,-3165.906,-5684.184,1259.555
592.0522,5,-3165.906,-5684.184,1259.555
592.0322,5,-3165.883,-5684.176,1259.533
592.0122,5,-3165.86,-5684.168,1259.51
591.9922,5,-3165.837,-5684.16,1259.488
591.9722,5,-3165.813,-5684.152,1259.465
591.9521,5,-3165.786,-5684.143,1259.438
591.9321,5,-3165.763,-5684.135,1259.416
591.9121,5,-3165.716,-5684.119,1259.371
591.8921,5,-3165.693,-5684.111,1259.349
591.8721,5,-3165.67,-5684.104,1259.326
591.8521,5,-3165.647,-5684.096,1259.303
591.832,5,-3165.624,-5684.088,1259.281
591.812,5,-3165.578,-5684.072,1259.236
591.792,5,-3165.555,-5684.064,1259.214
591.772,5,-3165.532,-5684.057,1259.191
591.752,5,-3165.509,-5684.049,1259.169
591.7319,5,-3165.462,-5684.033,1259.123
591.7119,5,-3165.439,-5684.025,1259.102
591.6919,5,-3165.416,-5684.018,1259.079
591.6719,5,-3165.393,-5684.01,1259.057
591.6519,5,-3165.37,-5684.002,1259.034
591.6318,5,-3165.324,-5683.986,1258.99
591.6118,5,-3165.301,-5683.979,1258.967
591.5918,5,-3165.278,-5683.971,1258.945
591.5718,5,-3165.255,-5683.963,1258.922
591.5518,5,-3165.231,-5683.955,1258.899
591.5317,5,-3165.185,-5683.939,1258.854
591.5117,5,-3165.163,-5683.932,1258.832
591.4917,5,-3165.139,-5683.924,1258.81
591.4717,5,-3165.116,-5683.916,1258.787
591.4517,5,-3165.092,-5683.908,1258.764
591.4316,5,-3165.07,-5683.9,1258.742
591.4116,5,-3165.018,-5683.882,1258.691
591.3916,5,-3164.994,-5683.875,1258.669
591.3716,5,-3164.971,-5683.866,1258.646
591.3516,5,-3164.948,-5683.859,1258.624
591.3315,5,-3164.925,-5683.851,1258.601
591.3115,5,-3164.879,-5683.835,1258.556
591.2915,5,-3164.856,-5683.828,1258.534
591.2715,5,-3164.845,-5683.824,1258.524
591.2515,5,-3164.822,-5683.814,1258.502
591.2314,5,-3164.8,-5683.805,1258.479
591.2114,5,-3164.753,-5683.785,1258.434
591.1914,5,-3164.731,-5683.776,1258.413
591.1714,5,-3164.709,-5683.766,1258.391
591.1514,5,-3164.686,-5683.756,1258.369
591.1313,5,-3164.663,-5683.747,1258.347
591.1113,5,-3164.618,-5683.728,1258.303
591.0913,5,-3164.594,-5683.718,1258.28
591.0713,5,-3164.571,-5683.708,1258.257
591.0513,5,-3164.55,-5683.699,1258.236
591.0313,5,-3164.526,-5683.689,1258.214
591.0112,5,-3164.481,-5683.67,1258.17
590.9912,5,-3164.459,-5683.661,1258.148
590.9712,5,-3164.436,-5683.651,1258.126
590.9512,5,-3164.413,-5683.641,1258.103
590.9312,5,-3164.367,-5683.622,1258.059
590.9111,5,-3164.344,-5683.612,1258.036
590.8911,5,-3164.322,-5683.603,1258.015
590.8711,5,-3164.3,-5683.593,1257.993
590.8511,5,-3164.277,-5683.583,1257.971
590.8311,5,-3164.247,-5683.571,1257.942
590.811,5,-3164.224,-5683.561,1257.919
590.791,5,-3164.179,-5683.542,1257.876
590.771,5,-3164.156,-5683.533,1257.854
590.751,6,-3164.133,-5683.523,1257.831
590.731,6,-3164.11,-5683.513,1257.809
590.7109,6,-3164.065,-5683.494,1257.765
590.6909,6,-3164.042,-5683.484,1257.743
590.6709,6,-3164.02,-5683.475,1257.721
590.6509,6,-3163.997,-5683.465,1257.698
590.6309,6,-3163.974,-5683.456,1257.677
590.6108,6,-3163.929,-5683.437,1257.632
590.5908,6,-3163.906,-5683.427,1257.61
590.5708,6,-3163.899,-5683.424,1257.603
590.5508,6,-3163.876,-5683.416,1257.581
590.5308,6,-3163.853,-5683.407,1257.559
590.5107,6,-3163.807,-5683.391,1257.514
590.4907,6,-3163.784,-5683.383,1257.491
590.4707,6,-3163.76,-5683.374,1257.469
590.4507,6,-3163.738,-5683.366,1257.447
590.4307,6,-3163.715,-5683.358,1257.424
590.4106,6,-3163.669,-5683.341,1257.38
590.3906,6,-3163.646,-5683.333,1257.357
590.3706,6,-3163.623,-5683.325,1257.335
590.3506,6,-3163.6,-5683.317,1257.313
590.3306,6,-3163.577,-5683.309,1257.29
590.3105,6,-3163.554,-5683.3,1257.268
590.2905,6,-3163.504,-5683.282,1257.219
590.2705,6,-3163.48,-5683.274,1257.197
590.2505,6,-3163.458,-5683.266,1257.174
590.2305,6,-3163.435,-5683.257,1257.152
590.2104,6,-3163.388,-5683.241,1257.107
590.1904,6,-3163.365,-5683.232,1257.085
590.1704,6,-3163.342,-5683.224,1257.062
590.1504,6,-3163.318,-5683.216,1257.039
590.1304,6,-3163.296,-5683.208,1257.017
590.1104,6,-3163.25,-5683.191,1256.973
590.0903,6,-3163.227,-5683.183,1256.95
590.0703,6,-3163.203,-5683.174,1256.927
590.0503,6,-3163.181,-5683.167,1256.906
590.0303,6,-3163.158,-5683.158,1256.883
590.0103,6,-3163.112,-5683.142,1256.838
589.9902,6,-3163.089,-5683.134,1256.816
589.9702,6,-3163.066,-5683.125,1256.794
589.9502,6,-3163.043,-5683.117,1256.771
589.9302,6,-3163.021,-5683.109,1256.749
589.9102,6,-3162.974,-5683.092,1256.704
589.8901,6,-3162.951,-5683.084,1256.682
589.8701,6,-3162.928,-5683.076,1256.659
589.8501,6,-3162.906,-5683.068,1256.637
589.8301,6,-3162.895,-5683.064,1256.627
589.8101,6,-3162.849,-5683.048,1256.583
589.79,6,-3162.826,-5683.04,1256.56
589.77,6,-3162.803,-5683.032,1256.537
589.75,6,-3162.78,-5683.024,1256.515
589.73,6,-3162.757,-5683.016,1256.493
589.71,6,-3162.729,-5683.006,1256.466
589.6899,6,-3162.683,-5682.99,1256.421
589.6699,6,-3162.66,-5682.982,1256.399
589.6499,6,-3162.637,-5682.974,1256.376
589.6299,6,-3162.614,-5682.966,1256.354
589.6099,6,-3162.568,-5682.95,1256.309
589.5898,6,-3162.545,-5682.942,1256.287
589.5698,6,-3162.522,-5682.934,1256.264
589.5498,6,-3162.499,-5682.926,1256.242
589.5298,6,-3162.476,-5682.917,1256.22
589.5098,6,-3162.43,-5682.902,1256.175
589.4897,6,-3162.406,-5682.894,1256.152
589.4697,6,-3162.383,-5682.885,1256.129
589.4497,7,-3162.361,-5682.877,1256.108
589.4297,7,-3162.338,-5682.87,1256.085
589.4097,7,-3162.292,-5682.854,1256.04
589.3896,7,-3162.269,-5682.845,1256.018
589.3696,7,-3162.246,-5682.837,1255.996
589.3496,7,-3162.223,-5682.829,1255.973
589.3296,7,-3162.199,-5682.821,1255.951
589.3096,7,-3162.153,-5682.805,1255.906
589.2896,7,-3162.13,-5682.797,1255.884
589.2695,7,-3162.107,-5682.789,1255.861
589.2495,7,-3162.092,-5682.784,1255.846
589.2295,7,-3162.069,-5682.773,1255.824
589.2095,7,-3162.025,-5682.751,1255.781
589.1895,7,-3162.002,-5682.741,1255.759
589.1694,7,-3161.98,-5682.729,1255.737
589.1494,7,-3161.955,-5682.718,1255.713
589.1294,7,-3161.932,-5682.707,1255.691
589.1094,7,-3161.887,-5682.685,1255.647
589.0894,7,-3161.865,-5682.674,1255.625
589.0693,7,-3161.842,-5682.664,1255.603
589.0493,7,-3161.819,-5682.652,1255.581
589.0293,7,-3161.797,-5682.642,1255.56
589.0093,7,-3161.752,-5682.62,1255.515
588.9893,7,-3161.73,-5682.609,1255.494
588.9692,7,-3161.707,-5682.599,1255.472
588.9492,7,-3161.685,-5682.588,1255.45
588.9292,7,-3161.663,-5682.577,1255.429
588.9092,7,-3161.618,-5682.556,1255.385
588.8892,7,-3161.595,-5682.544,1255.363
588.8691,7,-3161.573,-5682.534,1255.341
588.8491,7,-3161.55,-5682.523,1255.319
588.8291,7,-3161.528,-5682.512,1255.298
588.8091,7,-3161.483,-5682.491,1255.254
588.7891,7,-3161.46,-5682.48,1255.232
588.769,7,-3161.438,-5682.469,1255.21
588.749,7,-3161.416,-5682.458,1255.188
588.729,7,-3161.371,-5682.437,1255.145
588.709,7,-3161.348,-5682.426,1255.123
588.689,7,-3161.326,-5682.415,1255.101
588.6689,7,-3161.303,-5682.404,1255.079
588.6489,7,-3161.28,-5682.393,1255.057
588.6289,7,-3161.26,-5682.384,1255.038
588.6089,7,-3161.26,-5682.384,1255.038
588.5889,7,-3161.26,-5682.384,1255.038
588.5688,7,-3161.26,-5682.384,1255.038
588.5488,7,-3161.26,-5682.384,1255.038
588.5288,7,-3161.26,-5682.384,1255.038
588.5088,7,-3161.26,-5682.384,1255.038
588.4888,7,-3161.26,-5682.384,1255.038
588.4688,7,-3161.26,-5682.384,1255.038
588.4487,7,-3161.26,-5682.384,1255.038
588.4287,7,-3161.26,-5682.384,1255.038
588.4087,7,-3161.26,-5682.384,1255.038
588.3887,7,-3161.26,-5682.384,1255.038
588.3687,7,-3161.26,-5682.384,1255.038
588.3486,7,-3161.26,-5682.384,1255.038
588.3286,7,-3161.26,-5682.384,1255.038
