Time,RSteps,X,Y,Z
117.3604,1,309,397,84,81006,232,3451
117.3404,1,309,397,84,81006,232,3451
117.3204,1,309,397,84,81006,232,3451
117.3005,1,309,397,84,81006,232,3451
117.2805,1,309,397,84,81006,232,3451
117.2605,1,309,397,84,81006,232,3451
117.2405,1,309,397,84,81006,232,3451
117.2205,1,309,397,84,81006,232,3451
117.2005,1,309,397,84,81006,232,3451
117.1805,1,309,397,84,81006,232,3451
117.1605,1,309,397,84,81006,232,3451
117.1405,1,309,397,84,81006,232,3451
117.1205,1,309,397,84,81006,232,3451
117.1005,1,309,397,84,81006,232,3451
117.0805,1,309,397,84,81006,232,3451
117.0605,1,309,397,84,81006,232,3451
117.0405,1,309,397,84,81006,232,3451
117.0205,1,309,397,84,81006,232,3451
117.0005,1,309,397,84,81006,232,3451
116.9805,1,309,397,84,81006,232,3451
116.9605,1,309,397,84,81006,232,3451
116.9405,1,309,397,84,81006,232,3451
116.9205,1,309,397,84,81006,232,3451
116.9005,1,309,397,84,81006,232,3451
116.8805,1,309,397,84,81006,232,3451
116.8605,1,309,397,84,81006,232,3451
116.8405,2,309,397,84,81006,232,3451
116.8205,2,309,397,84,81006,232,3451
116.8005,2,309,397,84,81006,232,3451
116.7805,2,309,397,84,81006,232,3451
116.7605,2,309,397,84,81006,232,3451
116.7405,2,309,397,84,81006,232,3451
116.7206,2,309,397,84,81006,232,3451
116.7006,2,309,397,84,81006,232,3451
116.6806,2,309,397,84,81006,232,3451
116.6606,2,309,397,84,81006,232,3451
116.6406,2,309,397,84,81006,232,3451
116.6206,2,309,397,84,81006,232,3451
116.6006,2,309,397,84,81006,232,3451
116.5806,2,309,397,84,81006,232,3451
116.5606,2,309,397,84,81006,232,3451
116.5406,2,309,397,84,81006,232,3451
116.5206,2,309,397,84,81006,232,3451
116.5006,2,309,397,84,81006,232,3451
116.4806,2,309,397,84,81006,232,3451
116.4606,2,309,397,84,81006,232,3451
116.4406,2,309,397,84,81006,232,3451
116.4206,2,309,397,84,81006,232,3451
116.4006,2,309,397,84,81006,232,3451
116.3806,2,309,397,84,81006,232,3451
116.3606,2,309,397,84,81006,232,3451
116.3406,2,309,397,84,81006,232,3451
116.3206,2,309,397,84,81006,232,3451
116.3006,2,309,397,84,81006,232,3451
116.2806,2,309,397,84,81006,232,3451
116.2606,2,309,397,84,81006,232,3451
116.2406,2,309,397,84,81006,232,3451
116.2206,2,309,397,84,81006,232,3451
116.2006,2,309,397,84,81006,232,3451
116.1806,2,309,397,84,81006,232,3451
116.1606,2,309,397,84,81006,232,3451
116.1406,2,309,397,84,81006,232,3451
116.1207,2,309,397,84,81006,232,3451
116.1007,2,309,397,84,81006,232,3451
116.0807,2,309,397,84,81006,232,3451
116.0607,2,309,397,84,81006,232,3451
116.0407,2,309,397,84,81006,232,3451
116.0207,2,309,397,84,81006,232,3451
116.0007,2,309,397,84,81006,232,3451
115.9807,2,309,397,84,81006,232,3451
115.9607,2,309,397,84,81006,232,3451
115.9407,2,309,397,84,81006,232,3451
115.9207,2,309,397,84,81006,232,3451
115.9007,2,309,397,84,81006,232,3451
115.8807,2,309,397,84,81006,232,3451
115.8607,2,309,397,84,81006,232,3451
115.8407,2,309,397,84,81006,232,3451
115.8207,2,309,397,84,81006,232,3451
115.8007,2,309,397,84,81006,232,3451
115.7807,2,309,397,84,81006,232,3451
115.7607,2,309,397,84,81006,232,3451
115.7407,2,309,397,84,81006,232,3451
115.7207,2,309,397,84,81006,232,3451
115.7007,2,309,397,84,81006,232,3451
115.6807,2,309,397,84,81006,232,3451
115.6607,2,309,397,84,81006,232,3451
115.6407,2,309,397,84,81006,232,3451
115.6207,2,309,397,84,81006,232,3451
115.6007,2,309,397,84,81006,232,3451
115.5807,2,309,397,84,81006,232,3451
115.5607,2,309,397,84,81006,232,3451
115.5407,2,309,397,84,81006,232,3451
115.5208,2,309,397,84,81006,232,3451
115.5008,2,309,397,84,81006,232,3451
115.4808,2,309,397,84,81006,232,3451
115.4608,2,309,397,84,81006,232,3451
115.4408,2,309,397,84,81006,232,3451
115.4208,2,309,397,84,81006,232,3451
115.4008,2,309,397,84,81006,232,3451
115.3808,3,309,397,84,81006,232,3451
115.3608,3,309,397,84,81006,232,3451
115.3408,3,309,397,84,81006,232,3451
115.3208,3,309,397,84,81006,232,3451
115.3008,3,309,397,84,81006,232,3451
115.2808,3,309,397,84,81006,232,3451
115.2608,3,309,397,84,81006,232,3451
115.2408,3,309,397,84,81006,232,3451
115.2208,3,309,397,84,81006,232,3451
115.2008,3,309,397,84,81006,232,3451
115.1808,3,309,397,84,81006,232,3451
115.1608,3,309,397,84,81006,232,3451
115.1408,3,309,397,84,81006,232,3451
115.1208,3,309,397,84,81006,232,3451
115.1008,3,309,397,84,81006,232,3451
115.0808,3,309,397,84,81006,232,3451
115.0608,3,309,397,84,81006,232,3451
115.0408,3,309,397,84,81006,232,3451
115.0208,3,309,397,84,81006,232,3451
115.0008,3,309,397,84,81006,232,3451
114.9808,3,309,397,84,81006,232,3451
114.9608,3,309,397,84,81006,232,3451
114.9408,3,309,397,84,81006,232,3451
114.9209,3,309,397,84,81006,232,3451
114.9009,3,309,397,84,81006,232,3451
114.8809,3,309,397,84,81006,232,3451
114.8609,3,309,397,84,81006,232,3451
114.8409,3,309,397,84,81006,232,3451
114.8209,3,309,397,84,81006,232,3451
114.8009,3,309,397,84,81006,232,3451
114.7809,3,309,397,84,81006,232,3451
114.7609,3,309,397,84,81006,232,3451
114.7409,3,309,397,84,81006,232,3451
114.7209,3,309,397,84,81006,232,3451
114.7009,3,309,397,84,81006,232,3451
114.6809,3,309,397,84,81006,232,3451
114.6609,3,309,397,84,81006,232,3451
114.6409,3,309,397,84,81006,232,3451
114.6209,3,309,397,84,81006,232,3451
114.6009,3,309,397,84,81006,232,3451
114.5809,3,309,397,84,81006,232,3451
114.5609,3,309,397,84,81006,232,3451
114.5409,3,309,397,84,81006,232,3451
114.5209,3,309,397,84,81006,232,3451
114.5009,3,309,397,84,81006,232,3451
114.4809,3,309,397,84,81006,232,3451
114.4609,3,309,397,84,81006,232,3451
114.4409,3,309,397,84,81006,232,3451
114.4209,3,309,397,84,81006,232,3451
114.4009,3,309,397,84,81006,232,3451
114.3809,3,309,397,84,81006,232,3451
114.3609,3,309,397,84,81006,232,3451
114.341,3,309,397,84,81006,232,3451
114.321,3,309,397,84,81006,232,3451
114.301,3,309,397,84,81006,232,3451
114.281,3,309,397,84,81006,232,3451
114.261,3,309,397,84,81006,232,3451
114.241,3,309,397,84,81006,232,3451
114.221,3,309,397,84,81006,232,3451
114.201,3,309,397,84,81006,232,3451
114.181,3,309,397,84,81006,232,3451
114.161,3,309,397,84,81006,232,3451
114.141,3,309,397,84,81006,232,3451
114.121,3,309,397,84,81006,232,3451
114.101,3,309,397,84,81006,232,3451
114.081,3,309,397,84,81006,232,3451
114.061,3,309,397,84,81006,232,3451
114.041,3,309,397,84,81006,232,3451
114.021,3,309,397,84,81006,232,3451
114.001,3,309,397,84,81006,232,3451
113.981,3,309,397,84,81006,232,3451
113.961,3,309,397,84,81006,232,3451
113.941,3,309,397,84,81006,232,3451
113.921,3,309,397,84,81006,232,3451
113.901,3,309,397,84,81006,232,3451
113.881,3,309,397,84,81006,232,3451
113.861,3,309,397,84,81006,232,3451
113.841,4,309,397,84,81006,232,3451
113.821,4,309,397,84,81006,232,3451
113.801,4,309,397,84,81006,232,3451
113.781,4,309,397,84,81006,232,3451
113.761,4,309,397,84,81006,232,3451
113.7411,4,309,397,84,81006,232,3451
113.7211,4,309,397,84,81006,232,3451
113.7011,4,309,397,84,81006,232,3451
113.6811,4,309,397,84,81006,232,3451
113.6611,4,309,397,84,81006,232,3451
113.6411,4,309,397,84,81006,232,3451
113.6211,4,309,397,84,81006,232,3451
113.6011,4,309,397,84,81006,232,3451
113.5811,4,309,397,84,81006,232,3451
113.5611,4,309,397,84,81006,232,3451
113.5411,4,309,397,84,81006,232,3451
113.5211,4,309,397,84,81006,232,3451
113.5011,4,309,397,84,81006,232,3451
113.4811,4,309,397,84,81006,232,3451
113.4611,4,309,397,84,81006,232,3451
113.4411,4,309,397,84,81006,232,3451
113.4211,4,309,397,84,81006,232,3451
113.4011,4,309,397,84,81006,232,3451
113.3811,4,309,397,84,81006,232,3451
113.3611,4,309,397,84,81006,232,3451
113.3411,4,309,397,84,81006,232,3451
113.3211,4,309,397,84,81006,232,3451
113.3011,4,309,397,84,81006,232,3451
113.2811,4,309,397,84,81006,232,3451
113.2611,4,309,397,84,81006,232,3451
113.2411,4,309,397,84,81006,232,3451
113.2211,4,309,397,84,81006,232,3451
113.2011,4,309,397,84,81006,232,3451
113.1811,4,309,397,84,81006,232,3451
113.1611,4,309,397,84,81006,232,3451
113.1412,4,309,397,84,81006,232,3451
113.1212,4,309,397,84,81006,232,3451
113.1012,4,309,397,84,81006,232,3451
113.0812,4,309,397,84,81006,232,3451
113.0612,4,309,397,84,81006,232,3451
113.0412,4,309,397,84,81006,232,3451
113.0212,4,309,397,84,81006,232,3451
113.0012,4,309,397,84,81006,232,3451
112.9812,4,309,397,84,81006,232,3451
112.9612,4,309,397,84,81006,232,3451
112.9412,4,309,397,84,81006,232,3451
112.9212,4,309,397,84,81006,232,3451
112.9012,4,309,397,84,81006,232,3451
112.8812,4,309,397,84,81006,232,3451
112.8612,4,309,397,84,81006,232,3451
112.8412,4,309,397,84,81006,232,3451
112.8212,4,309,397,84,81006,232,3451
112.8012,4,309,397,84,81006,232,3451
112.7812,4,309,397,84,81006,232,3451
112.7612,4,309,397,84,81006,232,3451
112.7412,4,309,397,84,81006,232,3451
112.7212,4,309,397,84,81006,232,3451
112.7012,4,309,397,84,81006,232,3451
112.6812,4,309,397,84,81006,232,3451
112.6612,4,309,397,84,81006,232,3451
112.6412,4,309,397,84,81006,232,3451
112.6212,4,309,397,84,81006,232,3451
112.6012,4,309,397,84,81006,232,3451
112.5812,4,309,397,84,81006,232,3451
112.5612,4,309,397,84,81006,232,3451
112.5413,4,309,397,84,81006,232,3451
112.5213,4,309,397,84,81006,232,3451
112.5013,4,309,397,84,81006,232,3451
112.4813,4,309,397,84,81006,232,3451
112.4613,4,309,397,84,81006,232,3451
112.4413,4,309,397,84,81006,232,3451
112.4213,4,309,397,84,81006,232,3451
112.4013,4,309,397,84,81006,232,3451
112.3813,5,309,397,84,81006,232,3451
112.3613,5,309,397,84,81006,232,3451
112.3413,5,309,397,84,81006,232,3451
112.3213,5,309,397,84,81006,232,3451
112.3013,5,309,397,84,81006,232,3451
112.2813,5,309,397,84,81006,232,3451
112.2613,5,309,397,84,81006,232,3451
112.2413,5,309,397,84,81006,232,3451
112.2213,5,309,397,84,81006,232,3451
112.2013,5,309,397,84,81006,232,3451
112.1813,5,309,397,84,81006,232,3451
112.1613,5,309,397,84,81006,232,3451
112.1413,5,309,397,84,81006,232,3451
112.1213,5,309,397,84,81006,232,3451
112.1013,5,309,397,84,81006,232,3451
112.0813,5,309,397,84,81006,232,3451
112.0613,5,309,397,84,81006,232,3451
112.0413,5,309,397,84,81006,232,3451
112.0213,5,309,397,84,81006,232,3451
112.0013,5,309,397,84,81006,232,3451
111.9813,5,309,397,84,81006,232,3451
111.9613,5,309,397,84,81006,232,3451
111.9414,5,309,397,84,81006,232,3451
111.9214,5,309,397,84,81006,232,3451
111.9014,5,309,397,84,81006,232,3451
111.8814,5,309,397,84,81006,232,3451
111.8614,5,309,397,84,81006,232,3451
111.8414,5,309,397,84,81006,232,3451
111.8214,5,309,397,84,81006,232,3451
111.8014,5,309,397,84,81006,232,3451
111.7814,5,309,397,84,81006,232,3451
111.7614,5,309,397,84,81006,232,3451
111.7414,5,309,397,84,81006,232,3451
111.7214,5,309,397,84,81006,232,3451
111.7014,5,309,397,84,81006,232,3451
111.6814,5,309,397,84,81006,232,3451
111.6614,5,309,397,84,81006,232,3451
111.6414,5,309,397,84,81006,232,3451
111.6214,5,309,397,84,81006,232,3451
111.6014,5,309,397,84,81006,232,3451
111.5814,5,309,397,84,81006,232,3451
111.5614,5,309,397,84,81006,232,3451
111.5414,5,309,397,84,81006,232,3451
111.5214,5,309,397,84,81006,232,3451
111.5014,5,309,397,84,81006,232,3451
111.4814,5,309,397,84,81006,232,3451
111.4614,5,309,397,84,81006,232,3451
111.4414,5,309,397,84,81006,232,3451
111.4214,5,309,397,84,81006,232,3451
111.4014,5,309,397,84,81006,232,3451
111.3814,5,309,397,84,81006,232,3451
111.3615,5,309,397,84,81006,232,3451
111.3415,5,309,397,84,81006,232,3451
111.3215,5,309,397,84,81006,232,3451
111.3015,5,309,397,84,81006,232,3451
111.2815,5,309,397,84,81006,232,3451
111.2615,5,309,397,84,81006,232,3451
111.2415,5,309,397,84,81006,232,3451
111.2215,5,309,397,84,81006,232,3451
111.2015,5,309,397,84,81006,232,3451
111.1815,5,309,397,84,81006,232,3451
111.1615,5,309,397,84,81006,232,3451
111.1415,5,309,397,84,81006,232,3451
111.1215,5,309,397,84,81006,232,3451
111.1015,5,309,397,84,81006,232,3451
111.0815,5,309,397,84,81006,232,3451
111.0615,5,309,397,84,81006,232,3451
111.0415,5,309,397,84,81006,232,3451
111.0215,5,309,397,84,81006,232,3451
111.0015,5,309,397,84,81006,232,3451
110.9815,5,309,397,84,81006,232,3451
110.9615,5,309,397,84,81006,232,3451
110.9415,6,309,397,84,81006,232,3451
110.9215,6,309,397,84,81006,232,3451
110.9015,6,309,397,84,81006,232,3451
110.8815,6,309,397,84,81006,232,3451
110.8615,6,309,397,84,81006,232,3451
110.8415,6,309,397,84,81006,232,3451
110.8215,6,309,397,84,81006,232,3451
110.8015,6,309,397,84,81006,232,3451
110.7815,6,309,397,84,81006,232,3451
110.7616,6,309,397,84,81006,232,3451
110.7416,6,309,397,84,81006,232,3451
110.7216,6,309,397,84,81006,232,3451
110.7016,6,309,397,84,81006,232,3451
110.6816,6,309,397,84,81006,232,3451
110.6616,6,309,397,84,81006,232,3451
110.6416,6,309,397,84,81006,232,3451
110.6216,6,309,397,84,81006,232,3451
110.6016,6,309,397,84,81006,232,3451
110.5816,6,309,397,84,81006,232,3451
110.5616,6,309,397,84,81006,232,3451
110.5416,6,309,397,84,81006,232,3451
110.5216,6,309,397,84,81006,232,3451
110.5016,6,309,397,84,81006,232,3451
110.4816,6,309,397,84,81006,232,3451
110.4616,6,309,397,84,81006,232,3451
110.4416,6,309,397,84,81006,232,3451
110.4216,6,309,397,84,81006,232,3451
110.4016,6,309,397,84,81006,232,3451
110.3816,6,309,397,84,81006,232,3451
110.3616,6,309,397,84,81006,232,3451
110.3416,6,309,397,84,81006,232,3451
110.3216,6,309,397,84,81006,232,3451
110.3016,6,309,397,84,81006,232,3451
110.2816,6,309,397,84,81006,232,3451
110.2616,6,309,397,84,81006,232,3451
110.2416,6,309,397,84,81006,232,3451
110.2216,6,309,397,84,81006,232,3451
110.2016,6,309,397,84,81006,232,3451
110.1816,6,309,397,84,81006,232,3451
110.1617,6,309,397,84,81006,232,3451
110.1417,6,309,397,84,81006,232,3451
110.1217,6,309,397,84,81006,232,3451
110.1017,6,309,397,84,81006,232,3451
110.0817,6,309,397,84,81006,232,3451
110.0617,6,309,397,84,81006,232,3451
110.0417,6,309,397,84,81006,232,3451
110.0217,6,309,397,84,81006,232,3451
110.0017,6,309,397,84,81006,232,3451
109.9817,6,309,397,84,81006,232,3451
109.9617,6,309,397,84,81006,232,3451
109.9417,6,309,397,84,81006,232,3451
109.9217,6,309,397,84,81006,232,3451
109.9017,6,309,397,84,81006,232,3451
109.8817,6,309,397,84,81006,232,3451
109.8617,6,309,397,84,81006,232,3451
109.8417,6,309,397,84,81006,232,3451
109.8217,6,309,397,84,81006,232,3451
109.8017,6,309,397,84,81006,232,3451
109.7817,6,309,397,84,81006,232,3451
109.7617,6,309,397,84,81006,232,3451
109.7417,6,309,397,84,81006,232,3451
109.7217,6,309,397,84,81006,232,3451
109.7017,6,309,397,84,81006,232,3451
109.6817,6,309,397,84,81006,232,3451
109.6617,6,309,397,84,81006,232,3451
109.6417,6,309,397,84,81006,232,3451
109.6217,6,309,397,84,81006,232,3451
109.6017,6,309,397,84,81006,232,3451
109.5817,7,309,397,84,81006,232,3451
109.5618,7,309,397,84,81006,232,3451
109.5418,7,309,397,84,81006,232,3451
109.5218,7,309,397,84,81006,232,3451
109.5018,7,309,397,84,81006,232,3451
109.4818,7,309,397,84,81006,232,3451
109.4618,7,309,397,84,81006,232,3451
109.4418,7,309,397,84,81006,232,3451
109.4218,7,309,397,84,81006,232,3451
109.4018,7,309,397,84,81006,232,3451
109.3818,7,309,397,84,81006,232,3451
109.3618,7,309,397,84,81006,232,3451
109.3418,7,309,397,84,81006,232,3451
109.3218,7,309,397,84,81006,232,3451
109.3018,7,309,397,84,81006,232,3451
109.2818,7,309,397,84,81006,232,3451
109.2618,7,309,397,84,81006,232,3451
109.2418,7,309,397,84,81006,232,3451
109.2218,7,309,397,84,81006,232,3451
109.2018,7,309,397,84,81006,232,3451
109.1818,7,309,397,84,81006,232,3451
109.1618,7,309,397,84,81006,232,3451
109.1418,7,309,397,84,81006,232,3451
109.1218,7,309,397,84,81006,232,3451
109.1018,7,309,397,84,81006,232,3451
109.0818,7,309,397,84,81006,232,3451
109.0618,7,309,397,84,81006,232,3451
109.0418,7,309,397,84,81006,232,3451
109.0218,7,309,397,84,81006,232,3451
109.0018,7,309,397,84,81006,232,3451
108.9818,7,309,397,84,81006,232,3451
108.9619,7,309,397,84,81006,232,3451
108.9419,7,309,397,84,81006,232,3451
108.9219,7,309,397,84,81006,232,3451
108.9019,7,309,397,84,81006,232,3451
108.8819,7,309,397,84,81006,232,3451
108.8619,7,309,397,84,81006,232,3451
108.8419,7,309,397,84,81006,232,3451
108.8219,7,309,397,84,81006,232,3451
108.8019,7,309,397,84,81006,232,3451
108.7819,7,309,397,84,81006,232,3451
108.7619,7,309,397,84,81006,232,3451
108.7419,7,309,397,84,81006,232,3451
108.7219,7,309,397,84,81006,232,3451
108.7019,7,309,397,84,81006,232,3451
108.6819,7,309,397,84,81006,232,3451
108.6619,7,309,397,84,81006,232,3451
108.6419,7,309,397,84,81006,232,3451
108.6219,7,309,397,84,81006,232,3451
108.6019,7,309,397,84,81006,232,3451
108.5819,7,309,397,84,81006,232,3451
108.5619,7,309,397,84,81006,232,3451
108.5419,7,309,397,84,81006,232,3451
108.5219,7,309,397,84,81006,232,3451
108.5019,7,309,397,84,81006,232,3451
108.4819,7,309,397,84,81006,232,3451
108.4619,7,309,397,84,81006,232,3451
108.4419,7,309,397,84,81006,232,3451
108.4219,7,309,397,84,81006,232,3451
108.4019,7,309,397,84,81006,232,3451
108.382,7,309,397,84,81006,232,3451
108.362,7,309,397,84,81006,232,3451
108.342,7,309,397,84,81006,232,3451
108.322,7,309,397,84,81006,232,3451
108.302,7,309,397,84,81006,232,3451
108.282,7,309,397,84,81006,232,3451
108.262,7,309,397,84,81006,232,3451
108.242,7,309,397,84,81006,232,3451
108.222,7,309,397,84,81006,232,3451
108.202,7,309,397,84,81006,232,3451
108.182,7,309,397,84,81006,232,3451
108.162,7,309,397,84,81006,232,3451
108.142,7,309,397,84,81006,232,3451
108.122,8,309,397,84,81006,232,3451
108.102,8,309,397,84,81006,232,3451
108.082,8,309,397,84,81006,232,3451
108.062,8,309,397,84,81006,232,3451
108.042,8,309,397,84,81006,232,3451
108.022,8,309,397,84,81006,232,3451
108.002,8,309,397,84,81006,232,3451
107.982,8,309,397,84,81006,232,3451
107.962,8,309,397,84,81006,232,3451
107.942,8,309,397,84,81006,232,3451
107.922,8,309,397,84,81006,232,3451
107.902,8,309,397,84,81006,232,3451
107.882,8,309,397,84,81006,232,3451
107.862,8,309,397,84,81006,232,3451
107.842,8,309,397,84,81006,232,3451
107.822,8,309,397,84,81006,232,3451
107.802,8,309,397,84,81006,232,3451
107.7821,8,309,397,84,81006,232,3451
107.7621,8,309,397,84,81006,232,3451
107.7421,8,309,397,84,81006,232,3451
107.7221,8,309,397,84,81006,232,3451
107.7021,8,309,397,84,81006,232,3451
107.6821,8,309,397,84,81006,232,3451
107.6621,8,309,397,84,81006,232,3451
107.6421,8,309,397,84,81006,232,3451
107.6221,8,309,397,84,81006,232,3451
107.6021,8,309,397,84,81006,232,3451
107.5821,8,309,397,84,81006,232,3451
107.5621,8,309,397,84,81006,232,3451
107.5421,8,309,397,84,81006,232,3451
107.5221,8,309,397,84,81006,232,3451
107.5021,8,309,397,84,81006,232,3451
107.4821,8,309,397,84,81006,232,3451
107.4621,8,309,397,84,81006,232,3451
107.4421,8,309,397,84,81006,232,3451
107.4221,8,309,397,84,81006,232,3451
107.4021,8,309,397,84,81006,232,3451
107.3821,8,309,397,84,81006,232,3451
107.3621,8,309,397,84,81006,232,3451
107.3421,8,309,397,84,81006,232,3451
107.3221,8,309,397,84,81006,232,3451
107.3021,8,309,397,84,81006,232,3451
107.2821,8,309,397,84,81006,232,3451
107.2621,8,309,397,84,81006,232,3451
107.2421,8,309,397,84,81006,232,3451
107.2221,8,309,397,84,81006,232,3451
107.2021,8,309,397,84,81006,232,3451
107.1822,8,309,397,84,81006,232,3451
107.1622,8,309,397,84,81006,232,3451
107.1422,8,309,397,84,81006,232,3451
107.1222,8,309,397,84,81006,232,3451
107.1022,8,309,397,84,81006,232,3451
107.0822,8,309,397,84,81006,232,3451
107.0622,8,309,397,84,81006,232,3451
107.0422,8,309,397,84,81006,232,3451
107.0222,8,309,397,84,81006,232,3451
107.0022,8,309,397,84,81006,232,3451
106.9822,8,309,397,84,81006,232,3451
106.9622,8,309,397,84,81006,232,3451
106.9422,8,309,397,84,81006,232,3451
106.9222,8,309,397,84,81006,232,3451
106.9022,8,309,397,84,81006,232,3451
106.8822,8,309,397,84,81006,232,3451
106.8622,8,309,397,84,81006,232,3451
106.8422,8,309,397,84,81006,232,3451
106.8222,8,309,397,84,81006,232,3451
106.8022,8,309,397,84,81006,232,3451
106.7822,8,309,397,84,81006,232,3451
106.7622,8,309,397,84,81006,232,3451
106.7422,8,309,397,84,81006,232,3451
106.7222,8,309,397,84,81006,232,3451
106.7022,9,309,397,84,81006,232,3451
106.6822,9,309,397,84,81006,232,3451
106.6622,9,309,397,84,81006,232,3451
106.6422,9,309,397,84,81006,232,3451
106.6222,9,309,397,84,81006,232,3451
106.6022,9,309,397,84,81006,232,3451
106.5823,9,309,397,84,81006,232,3451
106.5623,9,309,397,84,81006,232,3451
106.5423,9,309,397,84,81006,232,3451
106.5223,9,309,397,84,81006,232,3451
106.5023,9,309,397,84,81006,232,3451
106.4823,9,309,397,84,81006,232,3451
106.4623,9,309,397,84,81006,232,3451
106.4423,9,309,397,84,81006,232,3451
106.4223,9,309,397,84,81006,232,3451
106.4023,9,309,397,84,81006,232,3451
