Time,RSteps,X,Y,Z
588.4287,1,-3171.383,-5686.424,1264.882
588.4087,1,-3171.383,-5686.424,1264.882
588.3887,1,-3171.383,-5686.424,1264.882
588.3687,1,-3171.383,-5686.424,1264.882
588.3486,1,-3171.383,-5686.424,1264.882
588.3286,1,-3171.383,-5686.424,1264.882
588.3086,1,-3171.383,-5686.424,1264.882
588.2886,1,-3171.383,-5686.424,1264.882
588.2686,1,-3171.383,-5686.424,1264.882
588.2485,1,-3171.383,-5686.424,1264.882
588.2285,1,-3171.383,-5686.424,1264.882
588.2085,1,-3171.383,-5686.424,1264.882
588.1885,1,-3171.383,-5686.424,1264.882
588.1685,1,-3171.383,-5686.424,1264.882
588.1484,1,-3171.383,-5686.424,1264.882
588.1284,1,-3171.383,-5686.424,1264.882
588.1084,1,-3171.383,-5686.424,1264.882
588.0884,1,-3171.383,-5686.424,1264.882
588.0684,1,-3171.383,-5686.424,1264.882
588.0483,1,-3171.383,-5686.424,1264.882
588.0283,1,-3171.383,-5686.424,1264.882
588.0083,1,-3171.383,-5686.424,1264.882
587.9883,1,-3171.383,-5686.424,1264.882
587.9683,1,-3171.383,-5686.424,1264.882
587.9482,1,-3171.383,-5686.424,1264.882
587.9282,1,-3171.383,-5686.424,1264.882
587.9082,1,-3171.383,-5686.424,1264.882
587.8882,1,-3171.383,-5686.424,1264.882
587.8682,1,-3171.383,-5686.424,1264.882
587.8481,1,-3171.383,-5686.424,1264.882
587.8281,1,-3171.383,-5686.424,1264.882
587.8081,1,-3171.383,-5686.424,1264.882
587.7881,1,-3171.383,-5686.424,1264.882
587.7681,1,-3171.383,-5686.424,1264.882
587.748,1,-3171.383,-5686.424,1264.882
587.728,1,-3171.383,-5686.424,1264.882
587.708,1,-3171.383,-5686.424,1264.882
587.688,1,-3171.383,-5686.424,1264.882
587.668,1,-3171.383,-5686.424,1264.882
587.6479,1,-3171.383,-5686.424,1264.882
587.6279,1,-3171.383,-5686.424,1264.882
587.6079,1,-3171.383,-5686.424,1264.882
587.5879,1,-3171.383,-5686.424,1264.882
587.5679,1,-3171.383,-5686.424,1264.882
587.5479,1,-3171.383,-5686.424,1264.882
587.5278,1,-3171.383,-5686.424,1264.882
587.5078,1,-3171.383,-5686.424,1264.882
587.4878,1,-3171.383,-5686.424,1264.882
587.4678,1,-3171.383,-5686.424,1264.882
587.4478,1,-3171.383,-5686.424,1264.882
587.4277,1,-3171.383,-5686.424,1264.882
587.4077,1,-3171.383,-5686.424,1264.882
587.3877,1,-3171.383,-5686.424,1264.882
587.3677,1,-3171.383,-5686.424,1264.882
587.3477,1,-3171.383,-5686.424,1264.882
587.3276,1,-3171.383,-5686.424,1264.882
587.3076,1,-3171.383,-5686.424,1264.882
587.2876,1,-3171.383,-5686.424,1264.882
587.2676,1,-3171.383,-5686.424,1264.882
587.2476,1,-3171.383,-5686.424,1264.882
587.2275,1,-3171.383,-5686.424,1264.882
587.2075,1,-3171.383,-5686.424,1264.882
587.1875,1,-3171.383,-5686.424,1264.882
587.1675,1,-3171.383,-5686.424,1264.882
587.1475,1,-3171.383,-5686.424,1264.882
587.1274,1,-3171.383,-5686.424,1264.882
587.1074,1,-3171.383,-5686.424,1264.882
587.0874,1,-3171.383,-5686.424,1264.882
587.0674,1,-3171.383,-5686.424,1264.882
587.0474,1,-3171.383,-5686.424,1264.882
587.0273,1,-3171.383,-5686.424,1264.882
587.0073,1,-3171.383,-5686.424,1264.882
586.9873,1,-3171.383,-5686.424,1264.882
586.9673,1,-3171.383,-5686.424,1264.882
586.9473,1,-3171.383,-5686.424,1264.882
586.9272,1,-3171.383,-5686.424,1264.882
586.9072,1,-3171.383,-5686.424,1264.882
586.8872,1,-3171.383,-5686.424,1264.882
586.8672,1,-3171.383,-5686.424,1264.882
586.8472,1,-3171.383,-5686.424,1264.882
586.8271,1,-3171.383,-5686.424,1264.882
586.8071,1,-3171.383,-5686.424,1264.882
586.7871,1,-3171.383,-5686.424,1264.882
586.7671,1,-3171.383,-5686.424,1264.882
586.7471,1,-3171.383,-5686.424,1264.882
586.7271,1,-3171.383,-5686.424,1264.882
586.707,1,-3171.383,-5686.424,1264.882
586.687,1,-3171.383,-5686.424,1264.882
586.667,1,-3171.383,-5686.424,1264.882
586.647,1,-3171.383,-5686.424,1264.882
586.627,1,-3171.383,-5686.424,1264.882
586.6069,1,-3171.383,-5686.424,1264.882
586.5869,1,-3171.383,-5686.424,1264.882
586.5669,1,-3171.383,-5686.424,1264.882
586.5469,1,-3171.383,-5686.424,1264.882
586.5269,1,-3171.383,-5686.424,1264.882
586.5068,1,-3171.383,-5686.424,1264.882
586.4868,1,-3171.383,-5686.424,1264.882
586.4668,1,-3171.383,-5686.424,1264.882
586.4468,1,-3171.383,-5686.424,1264.882
586.4268,1,-3171.383,-5686.424,1264.882
586.4067,1,-3171.383,-5686.424,1264.882
586.3867,1,-3171.383,-5686.424,1264.882
586.3667,1,-3171.383,-5686.424,1264.882
586.3467,1,-3171.383,-5686.424,1264.882
586.3267,1,-3171.383,-5686.424,1264.882
586.3066,1,-3171.383,-5686.424,1264.882
586.2866,1,-3171.383,-5686.424,1264.882
586.2666,1,-3171.383,-5686.424,1264.882
586.2466,1,-3171.383,-5686.424,1264.882
586.2266,1,-3171.383,-5686.424,1264.882
586.2065,1,-3171.383,-5686.424,1264.882
586.1865,1,-3171.383,-5686.424,1264.882
586.1665,1,-3171.383,-5686.424,1264.882
586.1465,1,-3171.383,-5686.424,1264.882
586.1265,1,-3171.383,-5686.424,1264.882
586.1064,1,-3171.383,-5686.424,1264.882
586.0864,1,-3171.383,-5686.424,1264.882
586.0664,1,-3171.383,-5686.424,1264.882
586.0464,1,-3171.383,-5686.424,1264.882
586.0264,1,-3171.383,-5686.424,1264.882
586.0063,1,-3171.383,-5686.424,1264.882
585.9863,1,-3171.383,-5686.424,1264.882
585.9663,1,-3171.383,-5686.424,1264.882
585.9463,1,-3171.383,-5686.424,1264.882
585.9263,1,-3171.383,-5686.424,1264.882
585.9063,1,-3171.383,-5686.424,1264.882
585.8862,1,-3171.383,-5686.424,1264.882
585.8662,1,-3171.383,-5686.424,1264.882
585.8462,1,-3171.383,-5686.424,1264.882
585.8262,1,-3171.383,-5686.424,1264.882
585.8062,1,-3171.383,-5686.424,1264.882
585.7861,1,-3171.383,-5686.424,1264.882
585.7661,1,-3171.383,-5686.424,1264.882
585.7461,1,-3171.383,-5686.424,1264.882
585.7261,1,-3171.383,-5686.424,1264.882
585.7061,1,-3171.383,-5686.424,1264.882
585.686,1,-3171.383,-5686.424,1264.882
585.666,1,-3171.383,-5686.424,1264.882
585.646,1,-3171.383,-5686.424,1264.882
585.626,1,-3171.383,-5686.424,1264.882
585.606,1,-3171.383,-5686.424,1264.882
585.5859,1,-3171.383,-5686.424,1264.882
585.5659,1,-3171.383,-5686.424,1264.882
585.5459,1,-3171.383,-5686.424,1264.882
585.5259,1,-3171.383,-5686.424,1264.882
585.5059,1,-3171.383,-5686.424,1264.882
585.4858,1,-3171.383,-5686.424,1264.882
585.4658,1,-3171.383,-5686.424,1264.882
585.4458,1,-3171.383,-5686.424,1264.882
585.4258,1,-3171.383,-5686.424,1264.882
585.4058,1,-3171.383,-5686.424,1264.882
585.3857,1,-3171.383,-5686.424,1264.882
585.3657,1,-3171.383,-5686.424,1264.882
585.3457,1,-3171.383,-5686.424,1264.882
585.3257,1,-3171.383,-5686.424,1264.882
585.3057,1,-3171.383,-5686.424,1264.882
585.2856,1,-3171.383,-5686.424,1264.882
585.2656,1,-3171.383,-5686.424,1264.882
585.2456,1,-3171.383,-5686.424,1264.882
585.2256,1,-3171.383,-5686.424,1264.882
585.2056,1,-3171.383,-5686.424,1264.882
585.1855,1,-3171.383,-5686.424,1264.882
585.1655,1,-3171.383,-5686.424,1264.882
585.1455,1,-3171.383,-5686.424,1264.882
585.1255,1,-3171.383,-5686.424,1264.882
585.1055,1,-3171.383,-5686.424,1264.882
585.0854,1,-3171.383,-5686.424,1264.882
585.0654,1,-3171.383,-5686.424,1264.882
585.0454,1,-3171.383,-5686.424,1264.882
585.0254,1,-3171.383,-5686.424,1264.882
585.0054,1,-3171.383,-5686.424,1264.882
584.9854,1,-3171.383,-5686.424,1264.882
584.9653,1,-3171.383,-5686.424,1264.882
584.9453,1,-3171.383,-5686.424,1264.882
584.9253,1,-3171.383,-5686.424,1264.882
584.9053,1,-3171.383,-5686.424,1264.882
584.8853,1,-3171.383,-5686.424,1264.882
584.8652,1,-3171.383,-5686.424,1264.882
584.8452,1,-3171.383,-5686.424,1264.882
584.8252,1,-3171.383,-5686.424,1264.882
584.8052,1,-3171.383,-5686.424,1264.882
584.7852,1,-3171.383,-5686.424,1264.882
584.7651,1,-3171.383,-5686.424,1264.882
584.7451,1,-3171.383,-5686.424,1264.882
584.7251,1,-3171.383,-5686.424,1264.882
584.7051,1,-3171.383,-5686.424,1264.882
584.6851,1,-3171.383,-5686.424,1264.882
584.665,1,-3171.383,-5686.424,1264.882
584.645,1,-3171.383,-5686.424,1264.882
584.625,1,-3171.383,-5686.424,1264.882
584.605,1,-3171.383,-5686.424,1264.882
584.585,1,-3171.383,-5686.424,1264.882
584.5649,1,-3171.383,-5686.424,1264.882
584.5449,1,-3171.383,-5686.424,1264.882
584.5249,1,-3171.383,-5686.424,1264.882
584.5049,1,-3171.383,-5686.424,1264.882
584.4849,1,-3171.383,-5686.424,1264.882
584.4648,1,-3171.383,-5686.424,1264.882
584.4448,1,-3171.383,-5686.424,1264.882
584.4248,1,-3171.383,-5686.424,1264.882
584.4048,1,-3171.383,-5686.424,1264.882
584.3848,1,-3171.383,-5686.424,1264.882
584.3647,1,-3171.383,-5686.424,1264.882
584.3447,1,-3171.383,-5686.424,1264.882
584.3247,1,-3171.383,-5686.424,1264.882
584.3047,1,-3171.383,-5686.424,1264.882
584.2847,1,-3171.36,-5686.414,1264.859
584.2646,1,-3171.315,-5686.395,1264.815
584.2446,1,-3171.291,-5686.385,1264.792
584.2246,1,-3171.27,-5686.376,1264.771
584.2046,1,-3171.246,-5686.366,1264.749
584.1846,1,-3171.224,-5686.356,1264.727
584.1646,1,-3171.179,-5686.337,1264.683
584.1445,1,-3171.156,-5686.328,1264.661
584.1245,1,-3171.133,-5686.318,1264.638
584.1045,1,-3171.111,-5686.309,1264.616
584.0845,1,-3171.087,-5686.299,1264.594
584.0645,1,-3171.042,-5686.28,1264.55
584.0444,1,-3171.02,-5686.27,1264.528
584.0244,1,-3170.997,-5686.261,1264.506
584.0044,1,-3170.967,-5686.248,1264.477
583.9844,1,-3170.944,-5686.238,1264.455
583.9644,1,-3170.922,-5686.229,1264.433
583.9443,1,-3170.876,-5686.209,1264.388
583.9243,1,-3170.853,-5686.2,1264.366
583.9043,1,-3170.831,-5686.19,1264.344
583.8843,1,-3170.808,-5686.181,1264.322
583.8643,1,-3170.785,-5686.171,1264.3
583.8442,1,-3170.739,-5686.151,1264.255
583.8242,1,-3170.716,-5686.142,1264.233
583.8042,1,-3170.693,-5686.132,1264.21
583.7842,1,-3170.67,-5686.123,1264.188
583.7642,1,-3170.647,-5686.113,1264.166
583.7441,1,-3170.602,-5686.094,1264.122
583.7241,1,-3170.579,-5686.084,1264.1
583.7041,1,-3170.557,-5686.075,1264.078
583.6841,1,-3170.534,-5686.065,1264.056
583.6641,1,-3170.511,-5686.055,1264.034
583.644,1,-3170.466,-5686.036,1263.989
583.624,1,-3170.443,-5686.026,1263.967
583.604,1,-3170.437,-5686.024,1263.961
583.584,1,-3170.414,-5686.015,1263.939
583.564,1,-3170.391,-5686.006,1263.917
583.5439,1,-3170.346,-5685.987,1263.873
583.5239,1,-3170.323,-5685.979,1263.85
583.5039,1,-3170.3,-5685.969,1263.828
583.4839,1,-3170.273,-5685.958,1263.802
583.4639,1,-3170.249,-5685.949,1263.779
583.4438,1,-3170.204,-5685.931,1263.735
583.4238,1,-3170.181,-5685.922,1263.713
583.4038,1,-3170.158,-5685.913,1263.69
583.3838,1,-3170.136,-5685.904,1263.668
583.3638,1,-3170.113,-5685.895,1263.646
583.3438,1,-3170.067,-5685.876,1263.602
583.3237,1,-3170.044,-5685.867,1263.579
583.3037,1,-3170.021,-5685.858,1263.557
583.2837,1,-3169.989,-5685.845,1263.526
583.2637,1,-3169.966,-5685.836,1263.503
583.2437,1,-3169.943,-5685.827,1263.481
583.2236,1,-3169.92,-5685.818,1263.459
583.2036,1,-3169.874,-5685.8,1263.414
583.1836,1,-3169.851,-5685.791,1263.391
583.1636,1,-3169.829,-5685.782,1263.37
583.1436,1,-3169.805,-5685.772,1263.347
583.1235,1,-3169.783,-5685.764,1263.326
583.1035,1,-3169.738,-5685.745,1263.281
583.0835,1,-3169.714,-5685.736,1263.259
583.0635,1,-3169.691,-5685.727,1263.236
583.0435,1,-3169.669,-5685.718,1263.215
583.0234,1,-3169.646,-5685.709,1263.192
583.0034,1,-3169.622,-5685.699,1263.169
582.9834,1,-3169.59,-5685.687,1263.138
582.9634,1,-3169.544,-5685.668,1263.094
582.9434,1,-3169.522,-5685.659,1263.071
582.9233,1,-3169.499,-5685.65,1263.049
582.9033,1,-3169.475,-5685.641,1263.026
582.8833,1,-3169.453,-5685.632,1263.005
582.8633,1,-3169.433,-5685.624,1262.985
582.8433,1,-3169.433,-5685.624,1262.985
582.8232,1,-3169.433,-5685.624,1262.985
582.8032,1,-3169.433,-5685.624,1262.985
582.7832,2,-3169.433,-5685.624,1262.985
582.7632,2,-3169.41,-5685.616,1262.963
582.7432,2,-3169.386,-5685.608,1262.94
582.7231,2,-3169.364,-5685.601,1262.918
582.7031,2,-3169.341,-5685.593,1262.895
582.6831,2,-3169.295,-5685.577,1262.851
582.6631,2,-3169.272,-5685.569,1262.828
582.6431,2,-3169.249,-5685.562,1262.806
582.623,2,-3169.226,-5685.554,1262.783
582.603,2,-3169.202,-5685.545,1262.76
