Time,RSteps,X,Y,Z
120,0,309,397,84,81006,232,3451
119.98,0,309,397,84,81006,232,3451
119.96,0,309,397,84,81006,232,3451
119.94,0,309,397,84,81006,232,3451
119.92,0,309,397,84,81006,232,3451
119.9,0,309,397,84,81006,232,3451
119.88,0,309,397,84,81006,232,3451
119.86,0,309,397,84,81006,232,3451
119.84,0,309,397,84,81006,232,3451
119.82,0,309,397,84,81006,232,3451
119.8,0,309,397,84,81006,232,3451
119.78,0,309,397,84,81006,232,3451
119.76,0,309,397,84,81006,232,3451
119.74,0,309,397,84,81006,232,3451
119.72,0,309,397,84,81006,232,3451
119.7001,0,309,397,84,81006,232,3451
119.6801,0,309,397,84,81006,232,3451
119.6601,0,309,397,84,81006,232,3451
119.6401,0,309,397,84,81006,232,3451
119.6201,0,309,397,84,81006,232,3451
119.6001,0,309,397,84,81006,232,3451
119.5801,0,309,397,84,81006,232,3451
119.5601,0,309,397,84,81006,232,3451
119.5401,0,309,397,84,81006,232,3451
119.5201,0,309,397,84,81006,232,3451
119.5001,0,309,397,84,81006,232,3451
119.4801,0,309,397,84,81006,232,3451
119.4601,0,309,397,84,81006,232,3451
119.4401,0,309,397,84,81006,232,3451
119.4201,0,309,397,84,81006,232,3451
119.4001,0,309,397,84,81006,232,3451
119.3801,0,309,397,84,81006,232,3451
119.3601,0,309,397,84,81006,232,3451
119.3401,0,309,397,84,81006,232,3451
119.3201,0,309,397,84,81006,232,3451
119.3001,0,309,397,84,81006,232,3451
119.2801,0,309,397,84,81006,232,3451
119.2601,0,309,397,84,81006,232,3451
119.2401,0,309,397,84,81006,232,3451
119.2201,0,309,397,84,81006,232,3451
119.2001,0,309,397,84,81006,232,3451
119.1801,0,309,397,84,81006,232,3451
119.1601,0,309,397,84,81006,232,3451
119.1401,0,309,397,84,81006,232,3451
119.1201,0,309,397,84,81006,232,3451
119.1002,0,309,397,84,81006,232,3451
119.0802,0,309,397,84,81006,232,3451
119.0602,0,309,397,84,81006,232,3451
119.0402,0,309,397,84,81006,232,3451
119.0202,0,309,397,84,81006,232,3451
119.0002,0,309,397,84,81006,232,3451
118.9802,0,309,397,84,81006,232,3451
118.9602,0,309,397,84,81006,232,3451
118.9402,0,309,397,84,81006,232,3451
118.9202,0,309,397,84,81006,232,3451
118.9002,0,309,397,84,81006,232,3451
118.8802,0,309,397,84,81006,232,3451
118.8602,0,309,397,84,81006,232,3451
118.8402,0,309,397,84,81006,232,3451
118.8202,0,309,397,84,81006,232,3451
118.8002,0,309,397,84,81006,232,3451
118.7802,0,309,397,84,81006,232,3451
118.7602,0,309,397,84,81006,232,3451
118.7402,0,309,397,84,81006,232,3451
118.7202,0,309,397,84,81006,232,3451
118.7002,0,309,397,84,81006,232,3451
118.6802,0,309,397,84,81006,232,3451
118.6602,0,309,397,84,81006,232,3451
118.6402,0,309,397,84,81006,232,3451
118.6202,0,309,397,84,81006,232,3451
118.6002,0,309,397,84,81006,232,3451
118.5802,0,309,397,84,81006,232,3451
118.5602,0,309,397,84,81006,232,3451
118.5402,0,309,397,84,81006,232,3451
118.5202,0,309,397,84,81006,232,3451
118.5003,0,309,397,84,81006,232,3451
118.4803,0,309,397,84,81006,232,3451
118.4603,0,309,397,84,81006,232,3451
118.4403,0,309,397,84,81006,232,3451
118.4203,0,309,397,84,81006,232,3451
118.4003,0,309,397,84,81006,232,3451
118.3803,0,309,397,84,81006,232,3451
118.3603,0,309,397,84,81006,232,3451
118.3403,0,309,397,84,81006,232,3451
118.3203,0,309,397,84,81006,232,3451
118.3003,0,309,397,84,81006,232,3451
118.2803,0,309,397,84,81006,232,3451
118.2603,1,309,397,84,81006,232,3451
118.2403,1,309,397,84,81006,232,3451
118.2203,1,309,397,84,81006,232,3451
118.2003,1,309,397,84,81006,232,3451
118.1803,1,309,397,84,81006,232,3451
118.1603,1,309,397,84,81006,232,3451
118.1403,1,309,5376,84,81201,232,3578
118.1203,1,309,5376,84,81201,232,3578
118.1003,1,309,5376,84,81201,232,3578
118.0803,1,309,6733,84,81348,232,37
118.0603,1,309,6733,84,81348,232,37
118.0403,1,309,6733,84,81348,232,37
118.0203,1,309,8071,84,81543,232,3821
118.0003,1,309,8071,84,81543,232,3821
117.9803,1,309,9792,84,81738,232,3976
117.9603,1,309,9792,84,81738,232,3976
117.9403,1,310,1179,84,81934,232,4102
117.9203,1,310,1179,84,81934,232,4102
117.9004,1,310,2549,84,82129,232,4225
117.8804,1,310,2549,84,82129,232,4225
117.8604,1,310,2549,84,82129,232,4225
117.8404,1,310,3904,84,82275,232,4347
117.8204,1,310,3904,84,82275,232,4347
117.8004,1,310,5259,84,82471,232,4469
117.7804,1,310,5259,84,82471,232,4469
117.7604,1,310,5259,84,82471,232,4469
117.7404,1,310,6638,84,82666,232,4594
117.7204,1,310,6638,84,82666,232,4594
117.7004,1,310,8296,84,82861,232,4742
117.6804,1,310,8296,84,82861,232,4742
117.6604,1,310,9678,84,83057,232,4868
117.6404,1,310,9678,84,83057,232,4868
117.6204,1,310,9678,84,83057,232,4868
117.6004,1,311,1021,84,83203,232,4989
117.5804,1,311,1021,84,83203,232,4989
117.5604,1,311,238,84,83398,232,5111
117.5404,1,311,238,84,83398,232,5111
117.5204,1,311,238,84,83398,232,5111
117.5004,1,311,3787,84,83594,232,5238
117.4804,1,311,3787,84,83594,232,5238
117.4604,1,311,533,84,83789,232,5377
117.4404,1,311,533,84,83789,232,5377
117.4204,1,311,533,84,83789,232,5377
117.4004,1,311,7036,84,83984,232,5531
117.3804,1,311,7036,84,83984,232,5531
117.3604,1,311,842,84,8418,232,5656
117.3404,1,311,842,84,8418,232,5656
117.3204,1,311,9822,84,84375,232,5782
117.3005,1,311,9822,84,84375,232,5782
117.2805,1,311,9822,84,84375,232,5782
117.2605,1,312,1179,84,84521,232,5905
117.2405,1,312,1179,84,84521,232,5905
117.2205,1,312,2551,84,84717,232,6029
117.2005,1,312,2551,84,84717,232,6029
117.1805,1,312,4094,84,84912,232,6168
117.1605,1,312,4094,84,84912,232,6168
117.1405,1,312,4094,84,84912,232,6168
117.1205,1,312,5452,84,85059,232,629
117.1005,1,312,5452,84,85059,232,629
117.0805,1,312,6841,84,85254,232,6416
117.0605,1,312,6841,84,85254,232,6416
117.0405,1,312,823,84,85449,232,6541
117.0205,1,312,823,84,85449,232,6541
117.0005,1,312,823,84,85449,232,6541
116.9805,1,312,9587,84,85596,232,6663
116.9605,2,312,9587,84,85596,232,6663
116.9405,2,312,9587,84,85596,232,6663
116.9205,2,312,9587,84,85596,232,6663
116.9005,2,312,9587,84,85596,232,6663
116.8805,2,313,1084,84,85791,232,6798
116.8605,2,313,1084,84,85791,232,6798
116.8405,2,313,407,84,86182,232,7068
116.8205,2,313,407,84,86182,232,7068
116.8005,2,313,407,84,86182,232,7068
116.7805,2,313,551,84,86377,232,7197
116.7605,2,313,551,84,86377,232,7197
116.7405,2,313,6873,84,86572,232,7321
116.7206,2,313,6873,84,86572,232,7321
116.7006,2,313,8254,84,86719,232,7445
116.6806,2,313,8254,84,86719,232,7445
116.6606,2,313,8254,84,86719,232,7445
116.6406,2,313,9609,84,86914,232,7567
116.6206,2,313,9609,84,86914,232,7567
116.6006,2,314,114,84,87109,232,7705
116.5806,2,314,114,84,87109,232,7705
116.5606,2,314,2502,84,87305,232,7828
116.5406,2,314,2502,84,87305,232,7828
116.5206,2,314,2502,84,87305,232,7828
116.5006,2,314,3877,84,87451,232,7952
116.4806,2,314,3877,84,87451,232,7952
116.4606,2,314,5408,84,87646,232,8091
116.4406,2,314,5408,84,87646,232,8091
116.4206,2,314,6777,84,87842,232,8214
116.4006,2,314,6777,84,87842,232,8214
116.3806,2,314,6777,84,87842,232,8214
116.3606,2,314,8152,84,88037,232,8337
116.3406,2,314,8152,84,88037,232,8337
116.3206,2,314,9651,84,88232,232,8473
116.3006,2,314,9651,84,88232,232,8473
116.2806,2,314,9651,84,88232,232,8473
116.2606,2,315,1052,84,88379,232,8599
116.2406,2,315,1052,84,88379,232,8599
116.2206,2,315,2393,84,88574,232,8721
116.2006,2,315,2393,84,88574,232,8721
116.1806,2,315,3796,84,8877,232,8846
116.1606,2,315,3796,84,8877,232,8846
116.1406,2,315,5164,84,88916,232,897
116.1207,2,315,5164,84,88916,232,897
116.1007,2,315,5164,84,88916,232,897
116.0807,2,315,6506,84,89111,232,9091
116.0607,2,315,6506,84,89111,232,9091
116.0407,2,315,804,84,89307,232,923
116.0207,2,315,804,84,89307,232,923
116.0007,2,315,804,84,89307,232,923
115.9807,2,315,9412,84,89453,232,9353
115.9607,2,315,9412,84,89453,232,9353
115.9407,2,316,0786,84,89648,232,9478
115.9207,2,316,0786,84,89648,232,9478
115.9007,2,316,2349,84,89844,232,9618
115.8807,2,316,2349,84,89844,232,9618
115.8607,2,316,2349,84,89844,232,9618
115.8407,2,316,3696,84,90039,232,974
115.8207,2,316,3696,84,90039,232,974
115.8007,2,316,5073,84,90186,232,9863
115.7807,2,316,5073,84,90186,232,9863
115.7607,2,316,5073,84,90186,232,9863
115.7407,2,316,6597,84,90381,233,0001
115.7207,2,316,6597,84,90381,233,0001
115.7007,2,316,7949,84,90576,233,0123
115.6807,2,316,7949,84,90576,233,0123
115.6607,2,316,9324,84,90771,233,0247
115.6407,2,316,9324,84,90771,233,0247
115.6207,2,317,0679,84,90918,233,0369
115.6007,2,317,0679,84,90918,233,0369
115.5807,3,317,0679,84,90918,233,0369
115.5607,3,317,2039,84,91113,233,0492
115.5407,3,317,2039,84,91113,233,0492
115.5208,3,317,3379,84,9126,233,0613
115.5008,3,317,3379,84,9126,233,0613
115.4808,3,317,4888,84,91455,233,075
115.4608,3,317,4888,84,91455,233,075
115.4408,3,317,4888,84,91455,233,075
115.4208,3,317,6226,84,9165,233,0869
115.4008,3,317,6226,84,9165,233,0869
115.3808,3,317,7729,84,91846,233,1006
115.3608,3,317,7729,84,91846,233,1006
115.3408,3,317,7729,84,91846,233,1006
115.3208,3,317,9102,84,92041,233,1129
115.3008,3,317,9102,84,92041,233,1129
115.2808,3,318,0439,84,92188,233,125
115.2608,3,318,0439,84,92188,233,125
115.2408,3,318,1841,84,92383,233,1376
115.2208,3,318,1841,84,92383,233,1376
115.2008,3,318,1841,84,92383,233,1376
115.1808,3,318,3362,84,92578,233,1514
115.1608,3,318,3362,84,92578,233,1514
115.1408,3,318,4731,84,92773,233,1637
115.1208,3,318,4731,84,92773,233,1637
115.1008,3,318,6118,84,9292,233,1761
115.0808,3,318,6118,84,9292,233,1761
115.0608,3,318,6118,84,9292,233,1761
115.0408,3,318,7485,84,93115,233,1885
115.0208,3,318,7485,84,93115,233,1885
115.0008,3,318,8843,84,93262,233,2008
114.9808,3,318,8843,84,93262,233,2008
114.9608,3,319,0208,84,93457,233,2131
114.9408,3,319,0208,84,93457,233,2131
114.9209,3,319,0208,84,93457,233,2131
114.9009,3,319,1572,84,93652,233,2253
114.8809,3,319,1572,84,93652,233,2253
114.8609,3,319,3118,84,93848,233,2393
114.8409,3,319,3118,84,93848,233,2393
114.8209,3,319,4487,84,93994,233,2517
114.8009,3,319,4487,84,93994,233,2517
114.7809,3,319,4487,84,93994,233,2517
114.7609,3,319,5859,84,94189,233,264
114.7409,3,319,5859,84,94189,233,264
114.7209,3,319,72,84,94385,233,2761
114.7009,3,319,72,84,94385,233,2761
114.6809,3,319,8577,84,94531,233,2886
114.6609,3,319,8577,84,94531,233,2886
114.6409,3,319,8577,84,94531,233,2886
114.6209,3,319,9919,84,94727,233,3007
114.6009,3,319,9919,84,94727,233,3007
114.5809,3,320,1414,84,94922,233,3142
114.5609,3,320,1414,84,94922,233,3142
114.5409,3,320,281,84,95068,233,3268
114.5209,3,320,281,84,95068,233,3268
114.5009,3,320,281,84,95068,233,3268
114.4809,3,320,4143,84,95264,233,3387
114.4609,3,320,4143,84,95264,233,3387
114.4409,3,320,5537,84,95459,233,3513
114.4209,3,320,5537,84,95459,233,3513
114.4009,3,320,6951,84,95605,233,364
114.3809,3,320,6951,84,95605,233,364
114.3609,3,320,6951,84,95605,233,364
114.341,3,320,8496,84,95801,233,3781
114.321,4,320,8496,84,95801,233,3781
114.301,4,321,001,84,95996,233,3916
114.281,4,321,001,84,95996,233,3916
114.261,4,321,001,84,95996,233,3916
114.241,4,321,1396,84,96191,233,4042
114.221,4,321,1396,84,96191,233,4042
114.201,4,321,2766,84,96387,233,4165
114.181,4,321,2766,84,96387,233,4165
114.161,4,321,4146,84,96533,233,429
114.141,4,321,4146,84,96533,233,429
114.121,4,321,4146,84,96533,233,429
114.101,4,321,5525,84,96729,233,4414
114.081,4,321,5525,84,96729,233,4414
114.061,4,321,7034,84,96924,233,455
114.041,4,321,7034,84,96924,233,455
114.021,4,321,8411,84,97119,233,4674
114.001,4,321,8411,84,97119,233,4674
113.981,4,321,8411,84,97119,233,4674
113.961,4,321,9788,84,97266,233,4799
113.941,4,321,9788,84,97266,233,4799
113.921,4,322,1121,84,97461,233,4918
113.901,4,322,1121,84,97461,233,4918
113.881,4,322,1121,84,97461,233,4918
113.861,4,322,259,84,97656,233,5051
113.841,4,322,259,84,97656,233,5051
